Server Started


Total Message Transfer Run Time: 4.8104941844940186 seconds
         196267 function calls (191236 primitive calls) in 66.997 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 {method 'FindFieldByName' of 'google.protobuf.pyext._message.DescriptorPool' objects}
        2    0.000    0.000    0.000    0.000 {method 'FindMessageTypeByName' of 'google.protobuf.pyext._message.DescriptorPool' objects}
        2    0.000    0.000    0.000    0.000 {method 'FindMethodByName' of 'google.protobuf.pyext._message.DescriptorPool' objects}
        1    0.000    0.000    0.000    0.000 {method 'FindServiceByName' of 'google.protobuf.pyext._message.DescriptorPool' objects}
        1    0.000    0.000    0.000    0.000 {method 'ParseFile' of 'pyexpat.xmlparser' objects}
      139    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
      654    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
      654    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
       11    0.000    0.000    0.000    0.000 {method '__init_subclass__' of 'object' objects}
       25    0.000    0.000    0.000    0.000 {method '__prepare__' of 'type' objects}
      471    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
       15    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
     2614   66.757    0.026   66.757    0.026 {method 'acquire' of '_thread.lock' objects}
      371    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
        1    0.000    0.000    0.000    0.000 {method 'add_http2_port' of 'grpc._cython.cygrpc.Server' objects}
      653    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
    13616    0.001    0.000    0.001    0.000 {method 'append' of 'list' objects}
        3    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
        8    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        3    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'close' of '_io.TextIOWrapper' objects}
        3    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        7    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       18    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       13    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
     2671    0.001    0.000    0.001    0.000 {method 'endswith' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {method 'expandtabs' of 'str' objects}
      274    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
     1080    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
      160    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
     3061    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
      439    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
      394    0.000    0.000    0.000    0.000 {method 'group' of 're.Match' objects}
       12    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
        1    0.000    0.000    0.000    0.000 {method 'indices' of 'slice' objects}
       15    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
      105    0.000    0.000    0.000    0.000 {method 'isascii' of 'str' objects}
      105    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
      194    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
       31    0.000    0.000    0.000    0.000 {method 'issuperset' of 'frozenset' objects}
      948    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
      362    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
      133    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
2894/2890    0.001    0.000    0.001    0.000 {method 'join' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
     1071    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
       12    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
      156    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
       32    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
      135    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
      231    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
       21    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
      139    0.004    0.000    0.004    0.000 {method 'read' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 {method 'read' of '_io.TextIOWrapper' objects}
        2    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
        1    0.001    0.001    0.001    0.001 {method 'readlines' of '_io._IOBase' objects}
        1    0.000    0.000    0.000    0.000 {method 'register_completion_queue' of 'grpc._cython.cygrpc.Server' objects}
       15    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
      653    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
      652    0.000    0.000    0.000    0.000 {method 'remove' of 'collections.deque' objects}
        4    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        3    0.000    0.000    0.000    0.000 {method 'replace' of 'code' objects}
      163    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'request_call' of 'grpc._cython.cygrpc.Server' objects}
       27    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
      138    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
     1556    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
        6    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
     4892    0.001    0.000    0.001    0.000 {method 'rstrip' of 'str' objects}
      112    0.000    0.000    0.000    0.000 {method 'search' of 're.Pattern' objects}
        2    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
       84    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
       23    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
       15    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       72    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
      241    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
        1    0.001    0.001    0.001    0.001 {method 'start' of 'grpc._cython.cygrpc.Server' objects}
        2    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
     3855    0.001    0.000    0.001    0.000 {method 'startswith' of 'str' objects}
       82    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
       18    0.000    0.000    0.000    0.000 {method 'sub' of 're.Pattern' objects}
        2    0.000    0.000    0.000    0.000 {method 'title' of 'str' objects}
        8    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
        1    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
       49    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
       52    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
      556    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
       36    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
       72    0.000    0.000    0.000    0.000 {method 'zfill' of 'str' objects}


